selected_order,feature,imputer_median,scaler_mean,scaler_scale,coefficient_standardized_space
1,fish_median__mean_sphericity,0.6249780431419213,0.6267376950212142,0.013210727756874579,-1.3338045903139992
2,fish_mean__tortuosity,6.130690911869332,6.578330483004278,2.3918242752348022,1.2638530628922529
3,fish_median__mean_elongation,0.6613739636988996,0.6491542133768371,0.040972609888122784,-0.04851753068492229
4,fish_mean__mean_squared_displacement_3d_um2_per_min,2.3759725936329934,2.0374260417829326,1.2632037765088884,0.0
5,fish_median__mean_volume_um3,134.95948188342666,157.6548609235981,96.35288816917976,0.0
6,fish_mean__net_displacement_3d_um,11.463944038908753,11.05496726055317,3.6595263366577115,0.0
7,fish_median__median_speed_um_per_min,0.1778757492659236,0.1691973119930606,0.05516209493178378,0.0
