fish_id,genotype,n_cell_track_rows,n_unique_tracks,fish_mean__net_displacement_3d_um,fish_median__net_displacement_3d_um,fish_mean__directionality_ratio,fish_median__directionality_ratio,fish_mean__tortuosity,fish_median__tortuosity,fish_mean__mean_squared_displacement_3d_um2_per_min,fish_median__mean_squared_displacement_3d_um2_per_min,fish_mean__mean_speed_um_per_min,fish_median__mean_speed_um_per_min,fish_mean__median_speed_um_per_min,fish_median__median_speed_um_per_min,fish_mean__mean_sphericity,fish_median__mean_sphericity,fish_mean__mean_elongation,fish_median__mean_elongation,fish_mean__mean_volume_um3,fish_median__mean_volume_um3,fish_mean__mean_surface_area_um2,fish_median__mean_surface_area_um2,fish_mean__median_surface_area_um2,fish_median__median_surface_area_um2,fish_mean__mean_surface_area_to_volume,fish_median__mean_surface_area_to_volume,fish_mean__mean_solidity_3d,fish_median__mean_solidity_3d,fish_mean__mean_extent_3d,fish_median__mean_extent_3d,fish_mean__mean_aspect_ratio_3d,fish_median__mean_aspect_ratio_3d,fish_mean__mean_prolate_ellipticity,fish_median__mean_prolate_ellipticity,fish_mean__mean_oblate_ellipticity,fish_median__mean_oblate_ellipticity
260512_block06,MUT,1414,1414,14.10146573405382,12.256270996688768,0.3458837453935828,0.305233163222998,5.582477809227378,3.2761852375575886,5.088515219305278,4.168713978569132,0.569832546926712,0.5485191117989425,0.44718523251128683,0.40136985323149443,0.7263052901691147,0.7365556164943047,0.4499929658735591,0.42540915281497266,99.756199385802,39.47090928872656,130.81877285691752,76.58007361177687,120.4367782440217,65.26961192303699,2.0505156004274134,2.171382002990191,0.755594169159135,0.763357346328859,0.5425334336620422,0.5618015702431287,3787084675.492452,3870390557.4241514,0.44999296574254416,0.4254091526621874,0.7399619898641047,0.7751503897641007
260513_block08,MUT,172,172,13.55146857243362,11.478130458204024,0.3433859044365121,0.30167943938349473,4.752218675732558,3.314791462655733,3.5293342413012456,2.7236611025678696,0.4242199362826807,0.39123972748191327,0.3577168091353363,0.3206626576877798,0.7137417309611653,0.7101947010178824,0.4965477595510242,0.4991233907811621,237.85424387322692,113.41455521511492,229.9747653893826,159.18028858455443,227.62232994550618,134.95531164603796,1.7016729960731978,1.7580266173640053,0.7817117627860108,0.7909769672869297,0.503467612238024,0.5142319372837433,3191310046.070407,2107506132.9214826,0.49654775944710616,0.49912339066676337,0.5910008471733104,0.6087754999405914
260519_block07,MUT,637,637,12.24069447082553,10.55574212030094,0.35182583067551204,0.3074216919730823,6.08623383380183,3.2528608946943125,4.562092892861395,2.941043055991317,0.5228796234401342,0.4515411168460647,0.4279340167379272,0.3203744675301697,0.6852570633231169,0.6895441071951426,0.49411059289618536,0.4800357893669428,181.7867058776977,87.3916301085732,208.0442145817065,143.02564312301615,197.34772946278454,116.6321426090216,1.820122552291343,1.8940591701474092,0.7352143823475291,0.7524660240131043,0.48116146087731876,0.4889883132740275,4038935226.7269826,3237875490.2875814,0.49411059279467107,0.4800357892889053,0.66225953742618,0.6815908208692232
260519_block08,MUT,1010,1010,13.53761099578024,12.567769360588315,0.3186971583774708,0.27249138667424166,6.683325256230171,3.66984454259937,4.559525749147518,3.4801263774226907,0.5263951422425692,0.4925425124994455,0.4205872216319397,0.33883771599074686,0.6678680756650022,0.6801453409339124,0.48263254983004933,0.46289069568252583,233.52417310327917,131.9670362451214,266.05431978669253,190.5031808361989,248.77529238183047,163.59816851987222,1.7221981506615902,1.7335226173395601,0.7370467312929315,0.7520317704361039,0.46783828970561686,0.4680750034567789,3324416035.830396,2379182763.3720818,0.48263254973555786,0.46289069559793017,0.6483118425569797,0.6764743790433747
260519_block01,WT,1059,1059,15.507225940402911,13.671861480753543,0.36075239900403466,0.3189263269558322,4.882430738216841,3.135520386620478,6.019551905016859,4.8787907083915,0.6507478968609282,0.6102358900040445,0.5450183974002007,0.4819903763929409,0.7011056694021844,0.702484830991622,0.5091938996024246,0.5088310301648442,289.0271107909668,139.22532284912373,274.5037177360822,181.9946049099668,253.654785608996,143.2464183840321,1.637516458564735,1.677231481029059,0.7570836989140634,0.7643410999103977,0.48884813356187545,0.4921077291173196,2746628798.4005985,2195666095.62869,0.509193899504623,0.50883103006884,0.5567403706193778,0.5351013319595602
260519_block05,WT,317,317,14.698754594799558,12.834462816257618,0.3838930134719257,0.359360042278401,3.893240792509798,2.782724516782215,5.558306654683987,4.725191753397697,0.619108231682327,0.6085171408911415,0.51711713895272,0.4899445232607967,0.6964451075518964,0.6975476980677049,0.4964758009508429,0.4862249546214864,213.15010221406865,132.6952998293595,235.4142303746957,176.5298469335225,217.663149577994,147.5585981251644,1.6686576108465268,1.6460716280212715,0.7619722496756517,0.7690597683899484,0.4782066765213472,0.4689679844727921,2644648514.483003,1873337199.6860335,0.49647580085057574,0.4862249545516769,0.5741182487952775,0.5438593180328583
260601_block01,WT,610,610,12.924121510038818,10.705924556210277,0.3372523105348495,0.2803071435664517,5.829558684198448,3.5676502384971522,7.111846019615683,4.77640446093373,0.7910414412460826,0.6640980150313311,0.6529415577727525,0.4520635015111911,0.6694109310633148,0.6788733707173691,0.5241220720271468,0.5170865857471085,204.12500450074188,90.38034819453739,234.4434146582515,149.11319635919574,222.30711028621423,131.54690066034613,1.8108863435193274,1.8599120678921812,0.7218882749198692,0.7296878313488858,0.4680782551815273,0.46563909468196385,3716373817.4827247,3004021497.8903794,0.5241220719321504,0.5170865856601947,0.6472405855300247,0.6547819416456668
260601_block03,WT,169,169,13.48298508053629,10.20628233793625,0.4153240624414877,0.4128763610582717,3.851516740889762,2.42203258485623,6.309198737012598,5.479054807282117,0.7863108474496258,0.7866844655536143,0.6732062918907633,0.5869182772300874,0.693768364388698,0.6943865942118457,0.5067240243724469,0.509066151306117,252.60661107058058,101.01110493068848,260.9272305850335,154.3631587461359,259.4549402766395,138.0625286354096,1.6707647887907255,1.697810873406804,0.7484649876831239,0.775387547265845,0.48238112365135805,0.4933622766122766,3009695476.01197,1751455382.2953508,0.5067240242728673,0.509066151154818,0.5678666488513092,0.5357356543477837
260601_block05,WT,500,500,13.1096427671819,10.91954217380685,0.39750597254627534,0.34960900471670614,4.448398760348629,2.860340394028899,7.382890353665583,4.835228305294347,0.7975126021613318,0.6775412577411958,0.6627729469549226,0.46291731576650885,0.6993170614705122,0.7008868431791466,0.5111739966668297,0.5090294970692557,212.12521883374149,97.26980276973241,221.89166129694902,142.92027940732493,205.12631168513246,112.12127400429065,1.7744674827811664,1.8134173352016845,0.751620340446898,0.7613283165413046,0.5016913295490149,0.5100027056277057,3435210823.4736657,2672304998.283676,0.5111739965649003,0.509029496984005,0.6274250825796244,0.6271814457847532
