selected_order,feature,imputer_median,scaler_mean,scaler_scale,coefficient_standardized_space
1,fish_median__mean_prolate_ellipticity,0.4285594034023609,0.4300439564150849,0.03271651070221494,-0.11882246400038052
2,fish_median__mean_extent_3d,0.4934981464680757,0.4921966359023859,0.03991133084522477,0.12416483717790115
3,fish_mean__mean_volume_um3,204.51630281496955,200.01399428450293,77.645944629854,-0.07274321818041528
4,fish_median__mean_oblate_ellipticity,0.5503511914429562,0.5741686701655535,0.06827170420391003,0.09421410132211173
5,fish_mean__mean_solidity_3d,0.7586931514836881,0.75263928816519,0.02506974284137825,0.09954944978523092
6,fish_mean__injury_exits_per_track,0.1375485302273987,0.14937465125829638,0.07910647323273962,-0.032930952793304775
7,fish_median__mean_aspect_ratio_3d,1928246415.0650184,2022671910.52996,574085696.2944802,0.07896221838086082
8,fish_mean__net_displacement_3d_um,17.38992361253327,15.9545237834601,4.439639417591407,-0.0651393098762521
