fish_id,genotype,n_cell_track_rows,n_unique_tracks,fish_mean__net_displacement_3d_um,fish_median__net_displacement_3d_um,fish_mean__directionality_ratio,fish_median__directionality_ratio,fish_mean__tortuosity,fish_median__tortuosity,fish_mean__mean_squared_displacement_3d_um2_per_min,fish_median__mean_squared_displacement_3d_um2_per_min,fish_mean__mean_speed_um_per_min,fish_median__mean_speed_um_per_min,fish_mean__median_speed_um_per_min,fish_median__median_speed_um_per_min,fish_mean__mean_sphericity,fish_median__mean_sphericity,fish_mean__mean_elongation,fish_median__mean_elongation,fish_mean__mean_volume_um3,fish_median__mean_volume_um3,fish_mean__mean_surface_area_um2,fish_median__mean_surface_area_um2,fish_mean__median_surface_area_um2,fish_median__median_surface_area_um2,fish_mean__mean_surface_area_to_volume,fish_median__mean_surface_area_to_volume,fish_mean__mean_solidity_3d,fish_median__mean_solidity_3d,fish_mean__mean_extent_3d,fish_median__mean_extent_3d,fish_mean__mean_aspect_ratio_3d,fish_median__mean_aspect_ratio_3d,fish_mean__mean_prolate_ellipticity,fish_median__mean_prolate_ellipticity,fish_mean__mean_oblate_ellipticity,fish_median__mean_oblate_ellipticity,fish_mean__injury_median_net_approach_um,fish_mean__injury_median_min_abs_distance_to_injury_um,fish_mean__injury_mean_fraction_detections_inside,fish_mean__injury_mean_fraction_steps_toward,fish_mean__injury_entries_per_track,fish_mean__injury_exits_per_track
20240604_block02,MUT,497,497,6.586629859639766,6.050843665348387,0.3448748509632152,0.3219049700386844,4.020805350758128,3.10650686716588,0.3336491437969273,0.3060088951195088,0.0896116854333723,0.0879537010681059,0.0828814974381009,0.0789133515151092,0.7234851829449006,0.721174354536742,0.4162444001594565,0.405341113788759,69.78762784898102,35.99649778797913,104.95950672457742,72.03423884098264,97.14386685757673,59.367422926328025,2.4575474333316634,2.467644813144196,0.748250777578742,0.7554821955552715,0.4837119475301021,0.483181583972978,1683722453.8521142,1332477162.5630398,0.4162443999705859,0.4053411135693181,0.5848312312012292,0.569885254435275,-0.3987463629727124,104.14067694759726,0.026494553205079523,0.4778804003772674,0.044444444444444446,0.04040404040404041
20240702_block02,MUT,811,811,6.711446341853049,5.947208745221484,0.3580287271490642,0.3274458488987303,4.3281385025684855,3.053940073948751,0.326494471077453,0.286140152615965,0.0860013996960916,0.0838989841025177,0.0761097371865208,0.0689771094312176,0.7496252833744623,0.7450578140905174,0.3944196678248981,0.3842366896805891,61.67120216058863,31.80225865669527,94.31085501253678,64.13026719096321,87.64039019670216,50.26124013430055,2.496524263991405,2.4829771287697193,0.7724764352822976,0.7828404747686011,0.5157495667812357,0.5281211364800076,1508684676.504484,1314095699.1281772,0.3944196676147017,0.3842366895170319,0.5823355036681457,0.5732909169655037,0.035454911696891855,70.24099477986334,0.1521119499393004,0.48465309287966624,0.10656753407682776,0.11152416356877323
20240702_block03,MUT,758,758,7.446834466261485,6.9167463044295285,0.3630138068399598,0.333007673141974,3.796780442441325,3.0029361075893917,0.3659128358962069,0.3301960067427119,0.0927136944693939,0.0911006339726599,0.0829314277747417,0.0778585075418503,0.7624735466897126,0.7572785525392163,0.3853290035117737,0.3788456454785316,54.78204452709706,24.687379109456487,84.05634426495425,54.57676453247937,75.77900450044304,41.530257159499186,2.608644847764019,2.677230274433181,0.7609884753577866,0.7679655901720147,0.525148892769263,0.5242262406961,1516229251.150562,1379086439.1750703,0.3853290032844332,0.3788456451946365,0.6034366395213234,0.5849627991817606,0.09605012763858456,102.94420372771137,0.17416493595110683,0.49931669936086215,0.08367071524966262,0.09176788124156546
20240702_block04,MUT,767,767,6.371556400698131,5.581566532144189,0.3425419557791107,0.3068870538687449,4.629709816881601,3.258527811432862,0.2993204761859339,0.2538657077829241,0.0812284961163153,0.0780645956073681,0.0725333742861462,0.0669019809066406,0.7261369667524619,0.7254439450624026,0.3880172427715497,0.3902353771923751,89.14283794341404,33.00857962047609,124.83974619861972,70.1249667398833,114.52847216303992,55.688070441014176,2.505374713517736,2.5604753396339244,0.759912244781062,0.7785935214414301,0.5158786869211922,0.5425418222844693,1701905929.8033037,1388533233.0017638,0.3880172425676077,0.3902353770088282,0.6076533195618977,0.5959734455777089,0.010108623969060204,56.3016995599079,0.1283639343763852,0.4878723440620573,0.01703800786369594,0.027522935779816515
20240604_block07,WT,776,776,7.969956526787589,7.098925500235119,0.3778331118108334,0.3561205867761601,3.751649362310049,2.8080385370263117,0.3983602544901891,0.3632379453450784,0.0967970233027399,0.0948060587298585,0.0874606210695794,0.0830725210667421,0.7166220102736751,0.7124958185676937,0.3985196329180307,0.389422994642387,140.72757405829253,47.12242261117365,167.29574345534155,91.3694975974276,157.36581753834415,76.70971630015495,2.367706597660712,2.3148018329539104,0.7428926339742985,0.750046863829941,0.4758438275388495,0.4695475091123714,1582950690.9782856,1178320098.2610707,0.3985196327240928,0.3894229944409342,0.5709083012475651,0.5575684869213241,0.6688501916941902,100.8661428599394,0.16926610051100055,0.5066103032871757,0.05555555555555555,0.07622739018087855
20240702_block05,WT,595,595,7.283092962054712,6.431144328892324,0.3415867796773715,0.3108303690242538,4.348956232908033,3.217188858151666,0.389290115173311,0.3662754352825845,0.097582463204293,0.0962853347697276,0.0888753638456861,0.0870681683204508,0.718050536062795,0.7096547756305979,0.4231640635679741,0.4148132984387153,66.66028976687956,48.05663828774732,105.91813112558133,87.43463439777446,94.96515300539416,68.83132059768407,2.411994801825877,2.399105692252216,0.749459444609027,0.7496061527009932,0.4660231110707894,0.4554877180249204,1486330015.3818102,1154157703.8526528,0.4231640633862658,0.4148132983270378,0.5768052623491233,0.5572809348220079,-0.43139234954601086,13.078571799755263,0.5167918941407189,0.48061926452878434,0.1683673469387755,0.1717687074829932
20240702_block06,WT,572,572,8.80570769277801,7.805348822755854,0.4003917866340175,0.3701270519191104,3.2547068549201734,2.7017777815529267,0.3483941847044191,0.3031478687210647,0.0892381228897796,0.0858516744564364,0.0801161653167423,0.0742161856042681,0.7739073456067018,0.7700712553355796,0.3924566808417479,0.3868535673039358,38.30914008547136,18.798620209207968,64.85778506328617,43.79145868625376,58.0752217790117,34.631377047426,2.738012405231392,2.7747405327627783,0.7676312480649834,0.7713607976246603,0.5398255780572757,0.5405560064935064,1660665888.067522,1526125813.521731,0.3924566806020609,0.3868535669277754,0.6255178348495428,0.6089858417126832,-0.40721733686939743,130.09312819118722,0.03654642315719831,0.47759999231178674,0.016822429906542057,0.022429906542056073
20240702_block07,WT,919,919,7.99288494507436,7.056649823746335,0.359311522454857,0.3358607591321451,3.881066356469212,2.977424342706698,0.3867139382430895,0.3674111792398327,0.095737626453292,0.0961106671570961,0.0876175994010022,0.0838645243829926,0.756567239981174,0.7458847884536052,0.4035733458578041,0.3963410418919511,71.59497741627906,30.566369167894692,103.9796845456212,64.11880862681146,93.22407994117567,46.489224809076255,2.6404810761577955,2.6009652958325575,0.7567557491219997,0.7704066053138275,0.4903838723676322,0.4850716524769499,1219594675.052602,1036226179.2896172,0.4035733456237579,0.3963410415433186,0.5596500382799605,0.5290152867297486,-0.09176848541947147,15.09313267299106,0.39899652065320024,0.49753701557352076,0.08259911894273128,0.07048458149779736
